kp,ki,kd,SetPoint
8.0,0.63,0.45,15.0

Trial Duration,Max Servo Angle,Min Servo Angle,Final Error,Max Distance,Min Distance,Average Error,Max Deviation
34.04000000000008,14.0,-1.0,89.0,-8.0,-16.14,0.0,-24.14
34.139999999999986,14.0,-1.0,89.0,-8.0,-16.2,0.0,-24.2
34.23000000000002,14.0,-1.0,89.0,-8.0,-16.26,0.0,-24.26
34.33000000000004,14.0,-1.0,89.0,-8.0,-16.32,0.0,-24.32
34.42000000000007,14.0,-1.0,89.0,-8.0,-16.38,0.0,-24.38
34.520000000000095,14.0,-1.0,89.0,-8.0,-16.44,0.0,-24.44
34.610000000000014,14.0,-1.0,89.0,-8.0,-16.5,0.0,-24.5
34.710000000000036,14.0,-1.0,89.0,-8.0,-16.56,0.0,-24.56
34.81000000000006,14.0,-1.0,89.0,-8.0,-16.62,0.0,-24.62
34.90000000000009,14.0,-1.0,89.0,-8.0,-16.68,0.0,-24.68
35.0,14.0,-1.0,89.0,-8.0,-16.74,0.0,-24.74
35.09000000000003,14.0,-1.0,89.0,-8.0,-16.8,0.0,-24.8
35.190000000000055,14.0,-1.0,89.0,-8.0,-16.86,0.0,-24.86
35.280000000000086,14.0,-1.0,89.0,-8.0,-16.92,0.0,-24.92
35.379999999999995,14.0,-1.0,89.0,-8.0,-16.98,0.0,-24.98
35.47000000000003,14.0,-1.0,90.0,-8.0,-17.04,0.0,-25.04
35.57000000000005,14.0,-1.0,90.0,-8.0,-17.1,0.0,-25.1
35.67000000000007,14.0,-1.0,90.0,-8.0,-17.16,0.0,-25.16
35.75999999999999,14.0,-1.0,90.0,-8.0,-17.22,0.0,-25.22
35.860000000000014,14.0,-1.0,90.0,-8.0,-17.28,0.0,-25.28
35.950000000000045,14.0,-1.0,90.0,-8.0,-17.34,0.0,-25.34
36.05000000000007,14.0,-1.0,90.0,-8.0,-17.4,0.0,-25.4
36.139999999999986,14.0,-1.0,90.0,-8.0,-17.46,0.0,-25.46
36.24000000000001,14.0,-1.0,90.0,-8.0,-17.52,0.0,-25.52
36.33000000000004,14.0,-1.0,90.0,-8.0,-17.57,0.0,-25.57
36.430000000000064,14.0,-1.0,90.0,-8.0,-17.63,0.0,-25.63
36.520000000000095,14.0,-1.0,90.0,-8.0,-17.69,0.0,-25.69
36.620000000000005,14.0,-1.0,90.0,-8.0,-17.75,0.0,-25.75
36.710000000000036,14.0,-1.0,90.0,-8.0,-17.81,0.0,-25.81
36.81000000000006,14.0,-1.0,90.0,-8.0,-17.87,0.0,-25.87
36.91000000000008,14.0,-1.0,90.0,-8.0,-17.93,0.0,-25.93
37.0,14.0,-1.0,90.0,-8.0,-17.99,0.0,-25.99
37.10000000000002,14.0,-1.0,91.0,-8.0,-18.05,0.0,-26.05
37.190000000000055,14.0,-1.0,91.0,-8.0,-18.11,0.0,-26.11
37.29000000000008,14.0,-1.0,91.0,-8.0,-18.17,0.0,-26.17
37.379999999999995,14.0,-1.0,91.0,-8.0,-18.23,0.0,-26.23
37.48000000000002,14.0,-1.0,91.0,-8.0,-18.29,0.0,-26.29
37.57000000000005,14.0,-1.0,91.0,-8.0,-18.35,0.0,-26.35
37.67000000000007,14.0,-1.0,91.0,-8.0,-18.41,0.0,-26.41
37.75999999999999,14.0,-1.0,91.0,-8.0,-18.47,0.0,-26.47
37.860000000000014,14.0,-1.0,91.0,-8.0,-18.53,0.0,-26.53
37.950000000000045,14.0,-1.0,91.0,-8.0,-18.59,0.0,-26.59
38.05000000000007,14.0,-1.0,91.0,-8.0,-18.65,0.0,-26.65
38.15000000000009,14.0,-1.0,91.0,-8.0,-18.71,0.0,-26.71
38.24000000000001,14.0,-1.0,91.0,-8.0,-18.77,0.0,-26.77
38.34000000000003,14.0,-1.0,91.0,-8.0,-18.83,0.0,-26.83
38.430000000000064,14.0,-1.0,91.0,-8.0,-18.89,0.0,-26.89
38.530000000000086,14.0,-1.0,91.0,-8.0,-18.95,0.0,-26.95
38.620000000000005,14.0,-1.0,92.0,-8.0,-19.01,0.0,-27.01
38.72000000000003,14.0,-1.0,92.0,-8.0,-19.07,0.0,-27.07
38.81000000000006,14.0,-1.0,92.0,-8.0,-19.13,0.0,-27.13
38.91000000000008,14.0,-1.0,92.0,-8.0,-19.18,0.0,-27.18
39.0,14.0,-1.0,92.0,-8.0,-19.24,0.0,-27.24
39.10000000000002,14.0,-1.0,92.0,-8.0,-19.3,0.0,-27.3
39.190000000000055,14.0,-1.0,92.0,-8.0,-19.36,0.0,-27.36
39.29000000000008,14.0,-1.0,92.0,-8.0,-19.42,0.0,-27.42
39.379999999999995,14.0,-1.0,92.0,-8.0,-19.48,0.0,-27.48
39.48000000000002,14.0,-1.0,92.0,-8.0,-19.54,0.0,-27.54
39.58000000000004,14.0,-1.0,92.0,-8.0,-19.6,0.0,-27.6
39.67000000000007,14.0,-1.0,92.0,-8.0,-19.66,0.0,-27.66
39.770000000000095,14.0,-1.0,92.0,-8.0,-19.72,0.0,-27.72
39.860000000000014,14.0,-1.0,92.0,-8.0,-19.78,0.0,-27.78
39.960000000000036,14.0,-1.0,92.0,-8.0,-19.84,0.0,-27.84
40.05000000000007,14.0,-1.0,92.0,-8.0,-19.9,0.0,-27.9
40.15000000000009,14.0,-1.0,92.0,-8.0,-19.96,0.0,-27.96
40.24000000000001,14.0,-1.0,93.0,-8.0,-20.02,0.0,-28.02
40.34000000000003,14.0,-1.0,93.0,-8.0,-20.08,0.0,-28.08
40.430000000000064,14.0,-1.0,93.0,-8.0,-20.14,0.0,-28.14
40.530000000000086,14.0,-1.0,93.0,-8.0,-20.2,0.0,-28.2
40.620000000000005,14.0,-1.0,93.0,-8.0,-20.26,0.0,-28.26
40.72000000000003,14.0,-1.0,93.0,-8.0,-20.32,0.0,-28.32
40.81000000000006,14.0,-1.0,93.0,-8.0,-20.38,0.0,-28.38
40.91000000000008,14.0,-1.0,93.0,-8.0,-20.44,0.0,-28.44
41.00999999999999,14.0,-1.0,93.0,-8.0,-20.5,0.0,-28.5
41.10000000000002,14.0,-1.0,93.0,-8.0,-20.56,0.0,-28.56
41.200000000000045,14.0,-1.0,93.0,-8.0,-20.62,0.0,-28.62
41.29000000000008,14.0,-1.0,93.0,-8.0,-20.68,0.0,-28.68
41.389999999999986,14.0,-1.0,93.0,-8.0,-20.73,0.0,-28.73
41.48000000000002,14.0,-1.0,93.0,-8.0,-20.79,0.0,-28.79
41.58000000000004,14.0,-1.0,93.0,-8.0,-20.85,0.0,-28.85
41.67000000000007,14.0,-1.0,93.0,-8.0,-20.91,0.0,-28.91
41.770000000000095,14.0,-1.0,93.0,-8.0,-20.97,0.0,-28.97
41.860000000000014,14.0,-1.0,94.0,-8.0,-21.03,0.0,-29.03
41.960000000000036,14.0,-1.0,94.0,-8.0,-21.09,0.0,-29.09
42.06000000000006,14.0,-1.0,94.0,-8.0,-21.15,0.0,-29.15
42.15000000000009,14.0,-1.0,94.0,-8.0,-21.21,0.0,-29.21
42.25,14.0,-1.0,94.0,-8.0,-21.27,0.0,-29.27
42.34000000000003,14.0,-1.0,94.0,-8.0,-21.33,0.0,-29.33
42.440000000000055,14.0,-1.0,94.0,-8.0,-21.39,0.0,-29.39
42.530000000000086,14.0,-1.0,94.0,-8.0,-21.45,0.0,-29.45
42.629999999999995,14.0,-1.0,94.0,-8.0,-21.51,0.0,-29.51
42.72000000000003,14.0,-1.0,94.0,-8.0,-21.57,0.0,-29.57
42.82000000000005,14.0,-1.0,94.0,-8.0,-21.63,0.0,-29.63
42.91000000000008,14.0,-1.0,94.0,-8.0,-21.69,0.0,-29.69
43.00999999999999,14.0,-1.0,94.0,-8.0,-21.75,0.0,-29.75
43.110000000000014,14.0,-1.0,94.0,-8.0,-21.81,0.0,-29.81
43.200000000000045,14.0,-1.0,94.0,-8.0,-21.87,0.0,-29.87
43.30000000000007,14.0,-1.0,94.0,-8.0,-21.93,0.0,-29.93
43.389999999999986,14.0,-1.0,94.0,-8.0,-21.99,0.0,-29.99
43.49000000000001,14.0,-1.0,95.0,-8.0,-22.05,0.0,-30.05
43.58000000000004,14.0,-1.0,95.0,-8.0,-22.11,0.0,-30.11
43.680000000000064,14.0,-1.0,95.0,-8.0,-22.17,0.0,-30.17
43.770000000000095,14.0,-1.0,95.0,-8.0,-22.23,0.0,-30.23
43.870000000000005,14.0,-1.0,95.0,-8.0,-22.28,0.0,-30.28
43.960000000000036,14.0,-1.0,95.0,-8.0,-22.34,0.0,-30.34
44.06000000000006,14.0,-1.0,95.0,-8.0,-22.4,0.0,-30.4
44.15000000000009,14.0,-1.0,95.0,-8.0,-22.46,0.0,-30.46
44.25,14.0,-1.0,95.0,-8.0,-22.52,0.0,-30.52
44.35000000000002,14.0,-1.0,95.0,-8.0,-22.58,0.0,-30.58
44.440000000000055,14.0,-1.0,95.0,-8.0,-22.64,0.0,-30.64
44.54000000000008,14.0,-1.0,95.0,-8.0,-22.7,0.0,-30.7
44.629999999999995,14.0,-1.0,95.0,-8.0,-22.76,0.0,-30.76
44.73000000000002,14.0,-1.0,95.0,-8.0,-22.82,0.0,-30.82
44.82000000000005,14.0,-1.0,95.0,-8.0,-22.88,0.0,-30.88
44.92000000000007,14.0,-1.0,95.0,-8.0,-22.94,0.0,-30.94
45.00999999999999,14.0,-1.0,96.0,-8.0,-23.0,0.0,-31.0
45.110000000000014,14.0,-1.0,96.0,-8.0,-23.06,0.0,-31.06
45.200000000000045,14.0,-1.0,96.0,-8.0,-23.12,0.0,-31.12
45.30000000000007,14.0,-1.0,96.0,-8.0,-23.18,0.0,-31.18
45.389999999999986,14.0,-1.0,96.0,-8.0,-23.24,0.0,-31.24
45.49000000000001,14.0,-1.0,96.0,-8.0,-23.3,0.0,-31.3
45.58000000000004,14.0,-1.0,96.0,-8.0,-23.36,0.0,-31.36
45.680000000000064,14.0,-1.0,96.0,-8.0,-23.42,0.0,-31.42
45.780000000000086,14.0,-1.0,96.0,-8.0,-23.48,0.0,-31.48
45.870000000000005,14.0,-1.0,96.0,-8.0,-23.54,0.0,-31.54
45.97000000000003,14.0,-1.0,96.0,-8.0,-23.6,0.0,-31.6
46.06000000000006,14.0,-1.0,96.0,-8.0,-23.66,0.0,-31.66
46.16000000000008,14.0,-1.0,96.0,-8.0,-23.72,0.0,-31.72
46.25,14.0,-1.0,96.0,-8.0,-23.77,0.0,-31.77
46.35000000000002,14.0,-1.0,96.0,-8.0,-23.83,0.0,-31.83
46.440000000000055,14.0,-1.0,96.0,-8.0,-23.89,0.0,-31.89
46.54000000000008,14.0,-1.0,96.0,-8.0,-23.95,0.0,-31.95
46.629999999999995,14.0,-1.0,97.0,-8.0,-24.01,0.0,-32.01
46.73000000000002,14.0,-1.0,97.0,-8.0,-24.07,0.0,-32.07
46.82000000000005,14.0,-1.0,97.0,-8.0,-24.13,0.0,-32.13
46.92000000000007,14.0,-1.0,97.0,-8.0,-24.19,0.0,-32.19
47.020000000000095,14.0,-1.0,97.0,-8.0,-24.25,0.0,-32.25
47.110000000000014,14.0,-1.0,97.0,-8.0,-24.31,0.0,-32.31
47.210000000000036,14.0,-1.0,97.0,-8.0,-24.37,0.0,-32.37
47.30000000000007,14.0,-1.0,97.0,-8.0,-24.43,0.0,-32.43
47.40000000000009,14.0,-1.0,97.0,-8.0,-24.49,0.0,-32.49
47.49000000000001,14.0,-1.0,97.0,-8.0,-24.55,0.0,-32.55
47.59000000000003,14.0,-1.0,97.0,-8.0,-24.61,0.0,-32.61
47.680000000000064,14.0,-1.0,97.0,-8.0,-24.67,0.0,-32.67
47.780000000000086,14.0,-1.0,97.0,-8.0,-24.73,0.0,-32.73
47.870000000000005,14.0,-1.0,97.0,-8.0,-24.79,0.0,-32.79
47.97000000000003,14.0,-1.0,97.0,-8.0,-24.85,0.0,-32.85
48.06000000000006,14.0,-1.0,97.0,-8.0,-24.91,0.0,-32.91
48.16000000000008,14.0,-1.0,97.0,-8.0,-24.97,0.0,-32.97
48.25,14.0,-1.0,98.0,-8.0,-25.03,0.0,-33.03
48.35000000000002,14.0,-1.0,98.0,-8.0,-25.09,0.0,-33.09
48.440000000000055,14.0,-1.0,98.0,-8.0,-25.15,0.0,-33.15
48.54000000000008,14.4,-0.6,93.0,-4.8,-25.18,1.86,-28.13
48.639999999999986,15.0,0.0,87.0,0.0,-25.18,2.84,-22.34
48.73000000000002,14.4,-0.6,97.0,-4.8,-25.22,-2.84,-32.86
48.83000000000004,14.0,-1.0,100.0,-8.0,-25.28,-1.87,-35.15
48.930000000000064,14.0,-1.0,98.0,-8.0,-25.34,0.0,-33.34
49.020000000000095,13.8,-1.2,100.0,-9.6,-25.41,-0.95,-35.96
49.120000000000005,14.0,-1.0,97.0,-8.0,-25.47,0.93,-32.54
49.210000000000036,14.0,-1.0,98.0,-8.0,-25.53,0.0,-33.53
49.31000000000006,13.8,-1.2,101.0,-9.6,-25.6,-0.94,-36.14
49.41000000000008,14.0,-1.0,97.0,-8.0,-25.66,0.93,-32.73
49.5,14.8,-0.2,88.0,-1.6,-25.67,3.75,-23.52
49.60000000000002,14.0,-1.0,102.0,-8.0,-25.73,-3.79,-37.52
49.690000000000055,14.4,-0.6,93.0,-4.8,-25.77,1.84,-28.73
49.79000000000008,15.0,0.0,87.0,0.0,-25.77,2.84,-22.93
49.879999999999995,14.0,-1.0,103.0,-8.0,-25.83,-4.74,-38.57
49.98000000000002,14.0,-1.0,98.0,-8.0,-25.89,0.0,-33.89
50.08000000000004,13.8,-1.2,101.0,-9.6,-25.96,-0.94,-36.5
50.17000000000007,14.0,-1.0,98.0,-8.0,-26.02,0.93,-33.1
50.270000000000095,13.8,-1.2,101.0,-9.6,-26.09,-0.95,-36.64
50.370000000000005,14.0,-1.0,98.0,-8.0,-26.15,0.93,-33.23
50.460000000000036,14.0,-1.0,99.0,-8.0,-26.21,0.0,-34.21
50.56000000000006,13.8,-1.2,101.0,-9.6,-26.29,-0.95,-36.83
50.66000000000008,14.0,-1.0,98.0,-8.0,-26.35,0.93,-33.42
50.75,13.8,-1.2,101.0,-9.6,-26.42,-0.95,-36.97
50.85000000000002,14.0,-1.0,98.0,-8.0,-26.48,0.92,-33.56
50.940000000000055,14.0,-1.0,99.0,-8.0,-26.54,0.0,-34.54
51.04000000000008,13.8,-1.2,102.0,-9.6,-26.61,-0.95,-37.16
51.129999999999995,14.0,-1.0,98.0,-8.0,-26.67,0.93,-33.74
51.23000000000002,14.4,-0.6,94.0,-4.8,-26.71,1.87,-29.63
51.33000000000004,13.8,-1.2,104.0,-9.6,-26.78,-2.84,-39.22
51.42000000000007,14.4,-0.6,93.0,-4.8,-26.81,2.76,-28.86
51.520000000000095,14.6,-0.4,94.0,-3.2,-26.84,0.95,-29.09
51.610000000000014,14.6,-0.4,95.0,-3.2,-26.86,0.0,-30.06
51.710000000000036,14.0,-1.0,102.0,-8.0,-26.92,-2.84,-37.76
51.81000000000006,14.2,-0.8,97.0,-6.4,-26.97,0.93,-32.44
51.90000000000009,15.0,0.0,88.0,0.0,-26.97,3.75,-23.22
52.0,15.0,0.0,91.0,0.0,-26.97,0.0,-26.97
52.09000000000003,14.8,-0.2,94.0,-1.6,-26.98,-0.95,-29.53
52.190000000000055,14.0,-1.0,103.0,-8.0,-27.04,-3.75,-38.79
52.29000000000008,14.0,-1.0,100.0,-8.0,-27.1,0.0,-35.1
52.379999999999995,14.0,-1.0,100.0,-8.0,-27.16,0.0,-35.16
52.48000000000002,14.4,-0.6,95.0,-4.8,-27.2,1.87,-30.12
52.58000000000004,15.0,0.0,89.0,0.0,-27.2,2.81,-24.39
52.67000000000007,15.0,0.0,92.0,0.0,-27.2,0.0,-27.2
52.770000000000095,14.0,-1.0,104.0,-8.0,-27.26,-4.69,-39.95
52.860000000000014,14.0,-1.0,100.0,-8.0,-27.32,0.0,-35.32
52.960000000000036,14.6,-0.4,92.0,-3.2,-27.34,2.81,-27.73
53.05000000000007,15.2,0.2,87.0,1.6,-27.33,2.84,-22.89
53.15000000000009,15.0,0.0,93.0,0.0,-27.33,-0.93,-28.26
53.25,14.0,-1.0,105.0,-8.0,-27.39,-4.79,-40.18
53.34000000000003,14.0,-1.0,100.0,-8.0,-27.45,0.0,-35.45
53.440000000000055,14.4,-0.6,95.0,-4.8,-27.49,1.86,-30.43
53.54000000000008,14.8,-0.2,92.0,-1.6,-27.5,1.88,-27.22
53.629999999999995,15.0,0.0,91.0,0.0,-27.5,0.95,-26.55
53.73000000000002,15.2,0.2,89.0,1.6,-27.49,0.95,-24.94
53.82000000000005,13.8,-1.2,108.0,-9.6,-27.56,-6.63,-43.79
53.92000000000007,14.0,-1.0,99.0,-8.0,-27.62,0.92,-34.7
54.020000000000095,14.2,-0.8,98.0,-6.4,-27.67,0.94,-33.13
54.110000000000014,13.8,-1.2,104.0,-9.6,-27.74,-1.89,-39.23
54.210000000000036,14.8,-0.2,89.0,-1.6,-27.75,4.64,-24.71
54.30000000000007,14.8,-0.2,94.0,-1.6,-27.76,0.0,-29.36
54.40000000000009,15.6,0.6,84.0,4.8,-27.73,3.79,-19.14
54.49000000000001,15.6,0.6,87.0,4.8,-27.69,0.0,-22.89
54.59000000000003,16.0,1.0,82.0,8.0,-27.63,1.87,-17.76
54.690000000000055,16.0,1.0,84.0,8.0,-27.57,0.0,-19.57
54.780000000000086,19.6,4.6,38.0,36.8,-27.29,16.7,26.21
54.879999999999995,16.2,1.2,98.0,9.6,-27.22,-16.11,-33.73
54.97000000000003,16.4,1.4,80.0,11.2,-27.14,0.94,-15.0
55.07000000000005,19.2,4.2,45.0,33.6,-26.88,12.86,19.58
55.17000000000007,20.6,5.6,40.0,44.8,-26.54,6.49,24.75
55.270000000000095,19.4,4.4,61.0,35.2,-26.28,-5.63,3.3
55.360000000000014,20.0,5.0,48.0,40.0,-25.97,2.78,16.81
55.460000000000036,19.0,4.0,63.0,32.0,-25.73,-4.64,1.63
55.56000000000006,21.6,6.6,25.0,52.8,-25.33,12.06,39.53
55.65000000000009,19.8,4.8,59.0,38.4,-25.04,-8.35,5.01
55.75,18.8,3.8,64.0,30.4,-24.81,-4.69,0.9
55.85000000000002,22.6,7.6,11.0,60.8,-24.34,17.27,53.73
55.940000000000055,18.8,3.8,76.0,30.4,-24.11,-17.81,-11.53
56.04000000000008,19.0,4.0,55.0,32.0,-23.87,0.93,9.06
56.139999999999986,16.6,1.6,87.0,12.8,-23.78,-11.13,-22.11
56.23000000000002,13.2,-1.8,119.0,-14.4,-23.88,-15.94,-54.22
56.33000000000004,17.0,2.0,55.0,16.0,-23.76,17.1,9.34
56.430000000000064,15.8,0.8,87.0,6.4,-23.71,-5.62,-22.94
56.530000000000086,24.8,9.8,0.0,78.4,-23.1,40.91,96.21
56.620000000000005,17.2,2.2,105.0,17.6,-22.97,-35.62,-41.0
56.72000000000003,18.4,3.4,55.0,27.2,-22.76,5.51,9.95
56.82000000000005,19.2,4.2,50.0,33.6,-22.51,3.71,14.8
56.92000000000007,20.2,5.2,40.0,41.6,-22.19,4.64,24.05
57.00999999999999,18.6,3.6,65.0,28.8,-21.98,-7.5,-0.68
57.110000000000014,20.4,5.4,35.0,43.2,-21.65,8.35,29.9
57.210000000000036,21.8,6.8,25.0,54.4,-21.23,6.43,39.59
57.30000000000007,15.8,0.8,107.0,6.4,-21.19,-28.12,-42.91
57.40000000000009,14.8,-0.2,92.0,-1.6,-21.2,-4.69,-27.49
57.5,13.0,-2.0,110.0,-16.0,-21.32,-8.44,-45.76
57.60000000000002,12.2,-2.8,112.0,-22.4,-21.49,-3.64,-47.53
57.690000000000055,13.0,-2.0,98.0,-16.0,-21.61,3.71,-33.9
57.79000000000008,12.4,-2.6,110.0,-20.8,-21.77,-2.81,-45.38
57.889999999999986,13.0,-2.0,100.0,-16.0,-21.89,2.73,-35.16
57.98000000000002,13.2,-1.8,100.0,-14.4,-22.0,0.93,-35.47
58.08000000000004,13.8,-1.2,93.0,-9.6,-22.07,2.78,-28.89
58.180000000000064,14.0,-1.0,94.0,-8.0,-22.13,0.95,-29.19
58.270000000000095,15.2,0.2,79.0,1.6,-22.12,5.62,-14.9
58.370000000000005,15.6,0.6,80.0,4.8,-22.09,1.88,-15.41
58.460000000000036,16.4,1.4,72.0,11.2,-22.0,3.79,-7.01
58.56000000000006,16.2,1.2,78.0,9.6,-21.93,-0.94,-13.27
58.66000000000008,16.4,1.4,74.0,11.2,-21.85,0.94,-9.71
58.75,15.8,0.8,83.0,6.4,-21.8,-2.81,-18.21
58.85000000000002,16.0,1.0,77.0,8.0,-21.74,0.95,-12.79
58.940000000000055,15.0,0.0,91.0,0.0,-21.74,-4.69,-26.43
59.04000000000008,15.0,0.0,86.0,0.0,-21.74,0.0,-21.74
59.129999999999995,16.6,1.6,66.0,12.8,-21.64,7.5,-1.34
59.23000000000002,16.2,1.2,78.0,9.6,-21.57,-1.89,-13.87
59.33000000000004,16.0,1.0,79.0,8.0,-21.51,-0.94,-14.45
59.42000000000007,15.6,0.6,83.0,4.8,-21.48,-1.87,-18.55
59.520000000000095,16.8,1.8,66.0,14.4,-21.37,5.62,-1.34
59.610000000000014,16.0,1.0,82.0,8.0,-21.31,-3.79,-17.1
59.710000000000036,15.4,0.4,85.0,3.2,-21.28,-2.84,-20.93
59.80000000000007,14.8,-0.2,90.0,-1.6,-21.3,-2.81,-25.71
59.90000000000009,15.6,0.6,77.0,4.8,-21.26,3.71,-12.75
59.99000000000001,15.4,0.4,83.0,3.2,-21.24,-0.95,-18.98
60.09000000000003,14.6,-0.4,93.0,-3.2,-21.26,-3.75,-28.21
60.190000000000055,15.0,0.0,84.0,0.0,-21.26,1.87,-19.39
60.280000000000086,15.8,0.8,76.0,6.4,-21.21,3.75,-11.06
60.379999999999995,15.0,0.0,89.0,0.0,-21.21,-3.75,-24.96
60.47000000000003,14.0,-1.0,99.0,-8.0,-21.27,-4.74,-34.01
60.57000000000005,15.0,0.0,81.0,0.0,-21.27,4.69,-16.58
60.67000000000007,15.0,0.0,86.0,0.0,-21.27,0.0,-21.27
60.75999999999999,15.0,0.0,86.0,0.0,-21.27,0.0,-21.27
60.860000000000014,15.0,0.0,86.0,0.0,-21.27,0.0,-21.27
60.950000000000045,15.0,0.0,86.0,0.0,-21.27,0.0,-21.27
61.05000000000007,15.0,0.0,86.0,0.0,-21.27,0.0,-21.27
61.139999999999986,15.0,0.0,86.0,0.0,-21.27,0.0,-21.27
61.24000000000001,15.0,0.0,86.0,0.0,-21.27,0.0,-21.27
61.33000000000004,14.8,-0.2,88.0,-1.6,-21.28,-0.95,-23.83
61.430000000000064,15.0,0.0,85.0,0.0,-21.28,0.93,-20.36
61.530000000000086,14.8,-0.2,88.0,-1.6,-21.3,-0.95,-23.84
61.620000000000005,15.0,0.0,85.0,0.0,-21.3,0.93,-20.37
61.72000000000003,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
61.81000000000006,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
61.91000000000008,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
62.0,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
62.10000000000002,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
62.190000000000055,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
62.29000000000008,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
62.379999999999995,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
62.48000000000002,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
62.58000000000004,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
62.67000000000007,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
62.770000000000095,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
62.860000000000014,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
62.960000000000036,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
63.05000000000007,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
63.15000000000009,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
63.24000000000001,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
63.34000000000003,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
63.430000000000064,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
63.530000000000086,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
63.620000000000005,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
63.72000000000003,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
63.81000000000006,15.0,0.0,86.0,0.0,-21.3,0.0,-21.3
63.91000000000008,15.2,0.2,83.0,1.6,-21.28,0.95,-18.74
64.0,13.0,-2.0,112.0,-16.0,-21.4,-10.42,-47.82
64.10000000000002,11.4,-3.6,122.0,-28.8,-21.62,-7.35,-57.77
64.20000000000005,10.8,-4.2,123.0,-33.6,-21.88,-2.73,-58.21
64.30000000000007,10.4,-4.6,125.0,-36.8,-22.16,-1.86,-60.82
64.40000000000009,10.0,-5.0,129.0,-40.0,-22.46,-1.86,-64.32
64.49000000000001,11.0,-4.0,115.0,-32.0,-22.71,4.64,-50.07
64.59000000000003,10.8,-4.2,122.0,-33.6,-22.96,-0.93,-57.49
64.69000000000005,10.8,-4.2,121.0,-33.6,-23.22,0.0,-56.82
64.78000000000009,11.4,-3.6,114.0,-28.8,-23.43,2.78,-49.45
64.88,13.2,-1.8,94.0,-14.4,-23.54,8.44,-29.51
64.98000000000002,14.8,-0.2,82.0,-1.6,-23.56,7.35,-17.81
65.07000000000005,16.0,1.0,74.0,8.0,-23.5,5.68,-9.81
65.17000000000007,18.4,3.4,49.0,27.2,-23.29,11.13,15.04
65.2700000000001,23.6,8.6,0.0,68.8,-22.76,23.88,69.91
65.37,30.2,15.2,0.0,121.6,-21.81,29.7,129.49
65.47000000000003,27.6,12.6,0.0,100.8,-21.03,-11.7,68.07
65.57000000000005,26.8,11.8,0.0,94.4,-20.28,-3.56,70.56
65.67000000000007,21.8,6.8,53.0,54.4,-19.87,-23.2,11.34
65.75999999999999,21.8,6.8,30.0,54.4,-19.46,0.0,34.94
65.86000000000001,15.6,0.6,108.0,4.8,-19.42,-29.06,-43.68
65.96000000000004,13.8,-1.2,102.0,-9.6,-19.49,-8.35,-37.44
66.05000000000007,12.6,-2.4,109.0,-19.2,-19.64,-5.57,-44.41
66.15000000000009,12.6,-2.4,103.0,-19.2,-19.78,0.0,-38.98
66.25,12.4,-2.6,106.0,-20.8,-19.94,-0.92,-41.66
66.35000000000002,13.0,-2.0,98.0,-16.0,-20.07,2.76,-33.31
66.44000000000005,13.0,-2.0,101.0,-16.0,-20.19,0.0,-36.19
66.54000000000008,13.8,-1.2,91.0,-9.6,-20.26,3.71,-26.15
66.63,14.0,-1.0,92.0,-8.0,-20.32,0.94,-27.38
66.73000000000002,13.4,-1.6,101.0,-12.8,-20.41,-2.84,-36.06
66.83000000000004,14.0,-1.0,90.0,-8.0,-20.47,2.76,-25.72
66.92000000000007,15.0,0.0,80.0,0.0,-20.47,4.74,-15.74
67.0200000000001,15.4,0.4,80.0,3.2,-20.45,1.86,-15.39
67.11000000000001,15.0,0.0,87.0,0.0,-20.45,-1.89,-22.34
67.21000000000004,15.6,0.6,77.0,4.8,-20.41,2.84,-12.77
67.30000000000007,16.0,1.0,75.0,8.0,-20.36,1.89,-10.46
67.40000000000009,15.2,0.2,87.0,1.6,-20.34,-3.71,-22.45
67.5,16.4,1.4,68.0,11.2,-20.26,5.68,-3.38
67.59000000000003,19.0,4.0,40.0,32.0,-20.02,12.06,24.04
67.69000000000005,17.0,2.0,78.0,16.0,-19.9,-9.47,-13.37
67.79000000000008,15.6,0.6,86.0,4.8,-19.86,-6.49,-21.56
67.88,15.2,0.2,85.0,1.6,-19.85,-1.89,-20.15
